order_id,date,region,channel,sales_rep,category,product,quantity,unit_price,discount,revenue,cost,profit,year,quarter,month,month_name,week,day_of_week,margin_pct,rev_band,is_2024
ORD-01740,2024-07-04,East,Wholesale,Eva Patel,Electronics,Laptop Pro 15,11,1200.0,0.0,13200.0,7260.0,5940.0,2024,3,7,Jul,27,Thursday,45.0,>$2k,1
ORD-00301,2024-07-04,West,In-Store,David Kim,Apparel,Yoga Set,13,55.0,0.0,715.0,393.25,321.75,2024,3,7,Jul,27,Thursday,45.0,$500-$2k,1
ORD-00268,2024-07-05,East,Partner,Clara Diaz,Home & Garden,Led Strip Kit,7,35.0,0.0,245.0,134.75,110.25,2024,3,7,Jul,27,Friday,45.0,$100-$500,1
ORD-00121,2024-07-05,West,Partner,Frank Russo,Home & Garden,Led Strip Kit,5,33.25,0.05,166.25,96.25,70.0,2024,3,7,Jul,27,Friday,42.11,$100-$500,1
ORD-00085,2024-07-05,West,Wholesale,Grace Lee,Apparel,Yoga Set,20,44.0,0.2,880.0,605.0,275.0,2024,3,7,Jul,27,Friday,31.25,$500-$2k,1
ORD-01581,2024-07-06,North,Online,Grace Lee,Food & Beverage,Green Tea Set,5,16.2,0.1,81.0,49.5,31.5,2024,3,7,Jul,27,Saturday,38.89,<$100,1
ORD-00843,2024-07-06,Central,In-Store,Henry Osei,Electronics,Laptop Pro 15,20,1200.0,0.0,24000.0,13200.0,10800.0,2024,3,7,Jul,27,Saturday,45.0,>$2k,1
ORD-00597,2024-07-06,North,Wholesale,Grace Lee,Electronics,4K Monitor,5,539.1,0.1,2695.5,1647.25,1048.25,2024,3,7,Jul,27,Saturday,38.89,>$2k,1
ORD-01770,2024-07-06,West,In-Store,Clara Diaz,Electronics,Wireless Earbuds,14,89.0,0.0,1246.0,685.3,560.7,2024,3,7,Jul,27,Saturday,45.0,$500-$2k,1
ORD-01044,2024-07-06,Central,Partner,David Kim,Apparel,Running Jacket,1,68.0,0.2,68.0,46.75,21.25,2024,3,7,Jul,27,Saturday,31.25,<$100,1
ORD-01823,2024-07-07,East,Online,Clara Diaz,Home & Garden,Planter Set,8,45.0,0.0,360.0,198.0,162.0,2024,3,7,Jul,27,Sunday,45.0,$100-$500,1
ORD-01218,2024-07-07,South,In-Store,David Kim,Sports,Foam Roller,16,25.5,0.15,408.0,264.0,144.0,2024,3,7,Jul,27,Sunday,35.29,$100-$500,1
ORD-00647,2024-07-07,East,Wholesale,Clara Diaz,Home & Garden,Planter Set,16,42.75,0.05,684.0,396.0,288.0,2024,3,7,Jul,27,Sunday,42.11,$500-$2k,1
ORD-01681,2024-07-08,West,Wholesale,Alice Morgan,Food & Beverage,Olive Oil 1L,20,16.0,0.0,320.0,176.0,144.0,2024,3,7,Jul,28,Monday,45.0,$100-$500,1
ORD-01611,2024-07-08,South,Online,Clara Diaz,Food & Beverage,Olive Oil 1L,9,14.4,0.1,129.6,79.2,50.4,2024,3,7,Jul,28,Monday,38.89,$100-$500,1
ORD-01346,2024-07-08,North,Online,David Kim,Electronics,Wireless Earbuds,10,89.0,0.0,890.0,489.5,400.5,2024,3,7,Jul,28,Monday,45.0,$500-$2k,1
ORD-01588,2024-07-08,Central,In-Store,Bob Chen,Food & Beverage,Olive Oil 1L,1,16.0,0.0,16.0,8.8,7.2,2024,3,7,Jul,28,Monday,45.0,<$100,1
ORD-01526,2024-07-09,East,Partner,Grace Lee,Home & Garden,Robot Vacuum,8,239.2,0.2,1913.6,1315.6,598.0,2024,3,7,Jul,28,Tuesday,31.25,$500-$2k,1
ORD-01979,2024-07-09,West,Partner,Grace Lee,Home & Garden,Air Purifier,16,169.15,0.15,2706.4,1751.2,955.2,2024,3,7,Jul,28,Tuesday,35.29,>$2k,1
ORD-01380,2024-07-09,West,Partner,Bob Chen,Sports,Protein Shaker,12,18.0,0.0,216.0,118.8,97.2,2024,3,7,Jul,28,Tuesday,45.0,$100-$500,1
ORD-00212,2024-07-11,Central,Online,Grace Lee,Electronics,Smart Watch,3,224.1,0.1,672.3,410.85,261.45,2024,3,7,Jul,28,Thursday,38.89,$500-$2k,1
ORD-00293,2024-07-11,West,Wholesale,David Kim,Electronics,Smart Watch,15,211.65,0.15,3174.75,2054.25,1120.5,2024,3,7,Jul,28,Thursday,35.29,>$2k,1
ORD-00105,2024-07-11,South,In-Store,Eva Patel,Home & Garden,Air Purifier,14,199.0,0.0,2786.0,1532.3,1253.7,2024,3,7,Jul,28,Thursday,45.0,>$2k,1
ORD-00961,2024-07-12,West,Wholesale,David Kim,Food & Beverage,Green Tea Set,4,18.0,0.0,72.0,39.6,32.4,2024,3,7,Jul,28,Friday,45.0,<$100,1
ORD-00072,2024-07-13,Central,In-Store,Henry Osei,Sports,Protein Shaker,18,15.3,0.15,275.4,178.2,97.2,2024,3,7,Jul,28,Saturday,35.29,$100-$500,1
ORD-00448,2024-07-13,West,Online,Henry Osei,Sports,Protein Shaker,13,18.0,0.0,234.0,128.7,105.3,2024,3,7,Jul,28,Saturday,45.0,$100-$500,1
ORD-01593,2024-07-13,North,Wholesale,David Kim,Electronics,4K Monitor,13,599.0,0.0,7787.0,4282.85,3504.15,2024,3,7,Jul,28,Saturday,45.0,>$2k,1
ORD-00133,2024-07-13,South,Online,Henry Osei,Electronics,4K Monitor,10,509.15,0.15,5091.5,3294.5,1797.0,2024,3,7,Jul,28,Saturday,35.29,>$2k,1
ORD-01134,2024-07-13,North,Partner,David Kim,Electronics,Smart Watch,17,224.1,0.1,3809.7,2328.15,1481.55,2024,3,7,Jul,28,Saturday,38.89,>$2k,1
ORD-00410,2024-07-13,South,In-Store,Alice Morgan,Home & Garden,Led Strip Kit,7,29.75,0.15,208.25,134.75,73.5,2024,3,7,Jul,28,Saturday,35.29,$100-$500,1
ORD-01810,2024-07-14,East,Wholesale,Frank Russo,Apparel,Denim Jeans,18,52.0,0.2,936.0,643.5,292.5,2024,3,7,Jul,28,Sunday,31.25,$500-$2k,1
ORD-00664,2024-07-16,Central,Online,Eva Patel,Home & Garden,Air Purifier,2,169.15,0.15,338.3,218.9,119.4,2024,3,7,Jul,29,Tuesday,35.29,$100-$500,1
ORD-01330,2024-07-16,West,Wholesale,David Kim,Apparel,Denim Jeans,13,61.75,0.05,802.75,464.75,338.0,2024,3,7,Jul,29,Tuesday,42.11,$500-$2k,1
ORD-00422,2024-07-17,South,Online,Henry Osei,Electronics,4K Monitor,15,539.1,0.1,8086.5,4941.75,3144.75,2024,3,7,Jul,29,Wednesday,38.89,>$2k,1
ORD-00092,2024-07-17,East,Partner,Henry Osei,Sports,Gym Bag,14,59.5,0.15,833.0,539.0,294.0,2024,3,7,Jul,29,Wednesday,35.29,$500-$2k,1
ORD-00606,2024-07-17,Central,Online,Clara Diaz,Food & Beverage,Olive Oil 1L,11,12.8,0.2,140.8,96.8,44.0,2024,3,7,Jul,29,Wednesday,31.25,$100-$500,1
ORD-00688,2024-07-17,East,Partner,Henry Osei,Food & Beverage,Protein Bars 12Pk,13,22.4,0.2,291.2,200.2,91.0,2024,3,7,Jul,29,Wednesday,31.25,$100-$500,1
ORD-01530,2024-07-18,East,Online,Henry Osei,Electronics,Laptop Pro 15,9,1080.0,0.1,9720.0,5940.0,3780.0,2024,3,7,Jul,29,Thursday,38.89,>$2k,1
ORD-01347,2024-07-18,South,Online,David Kim,Food & Beverage,Premium Coffee Blend,10,22.0,0.0,220.0,121.0,99.0,2024,3,7,Jul,29,Thursday,45.0,$100-$500,1
ORD-00238,2024-07-18,East,In-Store,Eva Patel,Electronics,Smart Watch,7,211.65,0.15,1481.55,958.65,522.9,2024,3,7,Jul,29,Thursday,35.29,$500-$2k,1
ORD-00233,2024-07-18,South,Online,Bob Chen,Home & Garden,Planter Set,15,36.0,0.2,540.0,371.25,168.75,2024,3,7,Jul,29,Thursday,31.25,$500-$2k,1
ORD-01718,2024-07-19,East,Online,David Kim,Apparel,Running Jacket,20,85.0,0.0,1700.0,935.0,765.0,2024,3,7,Jul,29,Friday,45.0,$500-$2k,1
ORD-00006,2024-07-19,East,Partner,David Kim,Sports,Foam Roller,13,30.0,0.0,390.0,214.5,175.5,2024,3,7,Jul,29,Friday,45.0,$100-$500,1
ORD-00016,2024-07-20,North,Online,Eva Patel,Sports,Protein Shaker,17,18.0,0.0,306.0,168.3,137.7,2024,3,7,Jul,29,Saturday,45.0,$100-$500,1
ORD-01582,2024-07-20,North,Online,David Kim,Electronics,Smart Watch,12,199.2,0.2,2390.4,1643.4,747.0,2024,3,7,Jul,29,Saturday,31.25,>$2k,1
ORD-01517,2024-07-20,South,Online,Frank Russo,Food & Beverage,Protein Bars 12Pk,10,23.8,0.15,238.0,154.0,84.0,2024,3,7,Jul,29,Saturday,35.29,$100-$500,1
ORD-01158,2024-07-20,North,Partner,Bob Chen,Apparel,Wool Sweater,14,88.0,0.2,1232.0,847.0,385.0,2024,3,7,Jul,29,Saturday,31.25,$500-$2k,1
ORD-01074,2024-07-21,Central,Online,David Kim,Sports,Resistance Bands,1,25.0,0.0,25.0,13.75,11.25,2024,3,7,Jul,29,Sunday,45.0,<$100,1
ORD-00188,2024-07-21,North,Wholesale,David Kim,Food & Beverage,Olive Oil 1L,15,14.4,0.1,216.0,132.0,84.0,2024,3,7,Jul,29,Sunday,38.89,$100-$500,1
ORD-00620,2024-07-21,South,Wholesale,Frank Russo,Electronics,4K Monitor,11,599.0,0.0,6589.0,3623.95,2965.05,2024,3,7,Jul,29,Sunday,45.0,>$2k,1
ORD-00565,2024-07-22,South,Online,Alice Morgan,Home & Garden,Planter Set,1,40.5,0.1,40.5,24.75,15.75,2024,3,7,Jul,30,Monday,38.89,<$100,1
ORD-00166,2024-07-23,East,Online,Eva Patel,Sports,Resistance Bands,4,25.0,0.0,100.0,55.0,45.0,2024,3,7,Jul,30,Tuesday,45.0,<$100,1
ORD-00740,2024-07-24,South,Online,Clara Diaz,Food & Beverage,Green Tea Set,20,15.3,0.15,306.0,198.0,108.0,2024,3,7,Jul,30,Wednesday,35.29,$100-$500,1
ORD-00603,2024-07-24,West,In-Store,Frank Russo,Sports,Resistance Bands,14,22.5,0.1,315.0,192.5,122.5,2024,3,7,Jul,30,Wednesday,38.89,$100-$500,1
ORD-00981,2024-07-24,North,Online,Frank Russo,Food & Beverage,Green Tea Set,3,18.0,0.0,54.0,29.7,24.3,2024,3,7,Jul,30,Wednesday,45.0,<$100,1
ORD-00681,2024-07-25,West,Partner,Alice Morgan,Electronics,4K Monitor,2,599.0,0.0,1198.0,658.9,539.1,2024,3,7,Jul,30,Thursday,45.0,$500-$2k,1
ORD-01827,2024-07-26,North,Partner,Henry Osei,Apparel,Running Jacket,18,80.75,0.05,1453.5,841.5,612.0,2024,3,7,Jul,30,Friday,42.11,$500-$2k,1
ORD-01343,2024-07-26,Central,Online,Henry Osei,Apparel,Wool Sweater,6,88.0,0.2,528.0,363.0,165.0,2024,3,7,Jul,30,Friday,31.25,$500-$2k,1
ORD-00528,2024-07-27,Central,Wholesale,Frank Russo,Electronics,Wireless Earbuds,15,89.0,0.0,1335.0,734.25,600.75,2024,3,7,Jul,30,Saturday,45.0,$500-$2k,1
ORD-00767,2024-07-27,Central,Online,David Kim,Home & Garden,Robot Vacuum,1,269.1,0.1,269.1,164.45,104.65,2024,3,7,Jul,30,Saturday,38.89,$100-$500,1
ORD-00636,2024-07-27,Central,Partner,Frank Russo,Home & Garden,Planter Set,12,45.0,0.0,540.0,297.0,243.0,2024,3,7,Jul,30,Saturday,45.0,$500-$2k,1
ORD-00787,2024-07-27,East,Online,Eva Patel,Home & Garden,Robot Vacuum,1,254.15,0.15,254.15,164.45,89.7,2024,3,7,Jul,30,Saturday,35.29,$100-$500,1
ORD-00013,2024-07-28,Central,Partner,Grace Lee,Home & Garden,Air Purifier,8,169.15,0.15,1353.2,875.6,477.6,2024,3,7,Jul,30,Sunday,35.29,$500-$2k,1
ORD-00262,2024-07-28,East,Wholesale,Grace Lee,Electronics,Wireless Earbuds,17,89.0,0.0,1513.0,832.15,680.85,2024,3,7,Jul,30,Sunday,45.0,$500-$2k,1
ORD-00167,2024-07-28,Central,Online,Eva Patel,Food & Beverage,Protein Bars 12Pk,14,22.4,0.2,313.6,215.6,98.0,2024,3,7,Jul,30,Sunday,31.25,$100-$500,1
ORD-00890,2024-07-28,North,In-Store,Henry Osei,Home & Garden,Planter Set,15,36.0,0.2,540.0,371.25,168.75,2024,3,7,Jul,30,Sunday,31.25,$500-$2k,1
ORD-01742,2024-07-29,North,Wholesale,David Kim,Apparel,Yoga Set,19,55.0,0.0,1045.0,574.75,470.25,2024,3,7,Jul,31,Monday,45.0,$500-$2k,1
ORD-01170,2024-07-29,South,In-Store,Grace Lee,Sports,Foam Roller,11,30.0,0.0,330.0,181.5,148.5,2024,3,7,Jul,31,Monday,45.0,$100-$500,1
ORD-00302,2024-07-29,West,Wholesale,Clara Diaz,Home & Garden,Air Purifier,15,199.0,0.0,2985.0,1641.75,1343.25,2024,3,7,Jul,31,Monday,45.0,>$2k,1
ORD-00099,2024-07-30,East,Online,David Kim,Food & Beverage,Premium Coffee Blend,5,22.0,0.0,110.0,60.5,49.5,2024,3,7,Jul,31,Tuesday,45.0,$100-$500,1
ORD-01975,2024-07-30,West,Wholesale,David Kim,Sports,Foam Roller,2,24.0,0.2,48.0,33.0,15.0,2024,3,7,Jul,31,Tuesday,31.25,<$100,1
ORD-01604,2024-07-31,South,In-Store,Eva Patel,Home & Garden,Planter Set,20,45.0,0.0,900.0,495.0,405.0,2024,3,7,Jul,31,Wednesday,45.0,$500-$2k,1
ORD-00323,2024-07-31,North,In-Store,Frank Russo,Electronics,Laptop Pro 15,9,1080.0,0.1,9720.0,5940.0,3780.0,2024,3,7,Jul,31,Wednesday,38.89,>$2k,1
ORD-00151,2024-08-01,South,Online,David Kim,Electronics,Smart Watch,8,249.0,0.0,1992.0,1095.6,896.4,2024,3,8,Aug,31,Thursday,45.0,$500-$2k,1
ORD-01803,2024-08-02,West,Wholesale,Alice Morgan,Electronics,4K Monitor,18,539.1,0.1,9703.8,5930.1,3773.7,2024,3,8,Aug,31,Friday,38.89,>$2k,1
ORD-00568,2024-08-03,North,Wholesale,Bob Chen,Apparel,Running Jacket,6,72.25,0.15,433.5,280.5,153.0,2024,3,8,Aug,31,Saturday,35.29,$100-$500,1
ORD-00975,2024-08-03,North,Online,Grace Lee,Apparel,Running Jacket,12,85.0,0.0,1020.0,561.0,459.0,2024,3,8,Aug,31,Saturday,45.0,$500-$2k,1
ORD-01873,2024-08-03,North,In-Store,Alice Morgan,Electronics,Laptop Pro 15,13,960.0,0.2,12480.0,8580.0,3900.0,2024,3,8,Aug,31,Saturday,31.25,>$2k,1
ORD-00946,2024-08-03,Central,Wholesale,Grace Lee,Food & Beverage,Green Tea Set,9,18.0,0.0,162.0,89.1,72.9,2024,3,8,Aug,31,Saturday,45.0,$100-$500,1
ORD-00795,2024-08-04,West,Partner,Bob Chen,Sports,Gym Bag,2,70.0,0.0,140.0,77.0,63.0,2024,3,8,Aug,31,Sunday,45.0,$100-$500,1
ORD-01821,2024-08-04,South,Wholesale,Clara Diaz,Sports,Protein Shaker,18,16.2,0.1,291.6,178.2,113.4,2024,3,8,Aug,31,Sunday,38.89,$100-$500,1
ORD-01885,2024-08-04,South,Partner,Clara Diaz,Sports,Foam Roller,7,28.5,0.05,199.5,115.5,84.0,2024,3,8,Aug,31,Sunday,42.11,$100-$500,1
ORD-00634,2024-08-04,North,Wholesale,Bob Chen,Home & Garden,Planter Set,18,36.0,0.2,648.0,445.5,202.5,2024,3,8,Aug,31,Sunday,31.25,$500-$2k,1
ORD-01839,2024-08-04,Central,Partner,Bob Chen,Sports,Gym Bag,1,56.0,0.2,56.0,38.5,17.5,2024,3,8,Aug,31,Sunday,31.25,<$100,1
ORD-01007,2024-08-05,East,Partner,Eva Patel,Sports,Foam Roller,15,25.5,0.15,382.5,247.5,135.0,2024,3,8,Aug,32,Monday,35.29,$100-$500,1
ORD-00058,2024-08-05,East,Wholesale,Alice Morgan,Sports,Protein Shaker,6,16.2,0.1,97.2,59.4,37.8,2024,3,8,Aug,32,Monday,38.89,<$100,1
ORD-01862,2024-08-06,East,Online,Bob Chen,Home & Garden,Planter Set,10,36.0,0.2,360.0,247.5,112.5,2024,3,8,Aug,32,Tuesday,31.25,$100-$500,1
ORD-01830,2024-08-06,Central,Wholesale,Clara Diaz,Home & Garden,Planter Set,11,45.0,0.0,495.0,272.25,222.75,2024,3,8,Aug,32,Tuesday,45.0,$100-$500,1
ORD-00311,2024-08-06,South,Wholesale,Frank Russo,Apparel,Yoga Set,8,52.25,0.05,418.0,242.0,176.0,2024,3,8,Aug,32,Tuesday,42.11,$100-$500,1
ORD-01313,2024-08-06,West,In-Store,Eva Patel,Sports,Resistance Bands,6,25.0,0.0,150.0,82.5,67.5,2024,3,8,Aug,32,Tuesday,45.0,$100-$500,1
ORD-00251,2024-08-06,Central,In-Store,Frank Russo,Home & Garden,Robot Vacuum,13,299.0,0.0,3887.0,2137.85,1749.15,2024,3,8,Aug,32,Tuesday,45.0,>$2k,1
ORD-01730,2024-08-07,South,Partner,Clara Diaz,Electronics,Smart Watch,20,249.0,0.0,4980.0,2739.0,2241.0,2024,3,8,Aug,32,Wednesday,45.0,>$2k,1
ORD-00993,2024-08-07,South,Wholesale,Bob Chen,Food & Beverage,Premium Coffee Blend,17,17.6,0.2,299.2,205.7,93.5,2024,3,8,Aug,32,Wednesday,31.25,$100-$500,1
ORD-00861,2024-08-07,Central,Online,Henry Osei,Home & Garden,Air Purifier,15,159.2,0.2,2388.0,1641.75,746.25,2024,3,8,Aug,32,Wednesday,31.25,>$2k,1
ORD-01894,2024-08-08,South,Wholesale,Alice Morgan,Electronics,Smart Watch,15,224.1,0.1,3361.5,2054.25,1307.25,2024,3,8,Aug,32,Thursday,38.89,>$2k,1
ORD-01779,2024-08-08,West,Wholesale,Frank Russo,Apparel,Wool Sweater,11,110.0,0.0,1210.0,665.5,544.5,2024,3,8,Aug,32,Thursday,45.0,$500-$2k,1
ORD-00280,2024-08-09,North,Partner,Frank Russo,Home & Garden,Planter Set,10,40.5,0.1,405.0,247.5,157.5,2024,3,8,Aug,32,Friday,38.89,$100-$500,1
ORD-00800,2024-08-09,North,Partner,Alice Morgan,Electronics,4K Monitor,19,599.0,0.0,11381.0,6259.55,5121.45,2024,3,8,Aug,32,Friday,45.0,>$2k,1
ORD-01200,2024-08-09,East,In-Store,Eva Patel,Sports,Foam Roller,4,25.5,0.15,102.0,66.0,36.0,2024,3,8,Aug,32,Friday,35.29,$100-$500,1
ORD-01059,2024-08-09,East,Wholesale,Frank Russo,Electronics,Laptop Pro 15,14,1140.0,0.05,15960.0,9240.0,6720.0,2024,3,8,Aug,32,Friday,42.11,>$2k,1
ORD-00511,2024-08-10,West,In-Store,Bob Chen,Electronics,Laptop Pro 15,4,960.0,0.2,3840.0,2640.0,1200.0,2024,3,8,Aug,32,Saturday,31.25,>$2k,1
ORD-00426,2024-08-10,West,Wholesale,Henry Osei,Electronics,4K Monitor,2,599.0,0.0,1198.0,658.9,539.1,2024,3,8,Aug,32,Saturday,45.0,$500-$2k,1
ORD-01676,2024-08-10,West,In-Store,Grace Lee,Home & Garden,Air Purifier,2,199.0,0.0,398.0,218.9,179.1,2024,3,8,Aug,32,Saturday,45.0,$100-$500,1
ORD-00266,2024-08-10,Central,Wholesale,Grace Lee,Home & Garden,Planter Set,10,45.0,0.0,450.0,247.5,202.5,2024,3,8,Aug,32,Saturday,45.0,$100-$500,1
ORD-00857,2024-08-10,North,Wholesale,Alice Morgan,Food & Beverage,Protein Bars 12Pk,19,28.0,0.0,532.0,292.6,239.4,2024,3,8,Aug,32,Saturday,45.0,$500-$2k,1
ORD-01841,2024-08-10,South,Wholesale,Clara Diaz,Electronics,Wireless Earbuds,20,89.0,0.0,1780.0,979.0,801.0,2024,3,8,Aug,32,Saturday,45.0,$500-$2k,1
ORD-00883,2024-08-10,South,Wholesale,Frank Russo,Home & Garden,Led Strip Kit,10,28.0,0.2,280.0,192.5,87.5,2024,3,8,Aug,32,Saturday,31.25,$100-$500,1
ORD-00747,2024-08-11,Central,Partner,Clara Diaz,Food & Beverage,Green Tea Set,9,16.2,0.1,145.8,89.1,56.7,2024,3,8,Aug,32,Sunday,38.89,$100-$500,1
ORD-00822,2024-08-11,North,Wholesale,Henry Osei,Home & Garden,Air Purifier,11,189.05,0.05,2079.55,1203.95,875.6,2024,3,8,Aug,32,Sunday,42.11,>$2k,1
ORD-00614,2024-08-11,North,Partner,Clara Diaz,Food & Beverage,Protein Bars 12Pk,15,26.6,0.05,399.0,231.0,168.0,2024,3,8,Aug,32,Sunday,42.11,$100-$500,1
ORD-00616,2024-08-11,East,Wholesale,Grace Lee,Food & Beverage,Green Tea Set,18,14.4,0.2,259.2,178.2,81.0,2024,3,8,Aug,32,Sunday,31.25,$100-$500,1
ORD-01235,2024-08-12,North,In-Store,Grace Lee,Apparel,Denim Jeans,1,65.0,0.0,65.0,35.75,29.25,2024,3,8,Aug,33,Monday,45.0,<$100,1
ORD-01983,2024-08-12,North,Partner,Clara Diaz,Electronics,Laptop Pro 15,17,1200.0,0.0,20400.0,11220.0,9180.0,2024,3,8,Aug,33,Monday,45.0,>$2k,1
ORD-01154,2024-08-12,North,Online,Eva Patel,Food & Beverage,Olive Oil 1L,15,15.2,0.05,228.0,132.0,96.0,2024,3,8,Aug,33,Monday,42.11,$100-$500,1
ORD-01500,2024-08-12,South,Partner,Grace Lee,Apparel,Yoga Set,3,49.5,0.1,148.5,90.75,57.75,2024,3,8,Aug,33,Monday,38.89,$100-$500,1
ORD-01913,2024-08-12,South,Online,Bob Chen,Apparel,Yoga Set,5,49.5,0.1,247.5,151.25,96.25,2024,3,8,Aug,33,Monday,38.89,$100-$500,1
ORD-00631,2024-08-12,South,Online,Eva Patel,Sports,Resistance Bands,19,25.0,0.0,475.0,261.25,213.75,2024,3,8,Aug,33,Monday,45.0,$100-$500,1
ORD-00625,2024-08-13,South,Online,Grace Lee,Apparel,Yoga Set,13,55.0,0.0,715.0,393.25,321.75,2024,3,8,Aug,33,Tuesday,45.0,$500-$2k,1
ORD-00794,2024-08-14,West,In-Store,Eva Patel,Apparel,Wool Sweater,20,110.0,0.0,2200.0,1210.0,990.0,2024,3,8,Aug,33,Wednesday,45.0,>$2k,1
ORD-00165,2024-08-14,Central,In-Store,Clara Diaz,Food & Beverage,Green Tea Set,12,18.0,0.0,216.0,118.8,97.2,2024,3,8,Aug,33,Wednesday,45.0,$100-$500,1
ORD-00604,2024-08-14,East,Wholesale,Clara Diaz,Food & Beverage,Olive Oil 1L,9,16.0,0.0,144.0,79.2,64.8,2024,3,8,Aug,33,Wednesday,45.0,$100-$500,1
ORD-01697,2024-08-14,West,Wholesale,David Kim,Home & Garden,Robot Vacuum,1,299.0,0.0,299.0,164.45,134.55,2024,3,8,Aug,33,Wednesday,45.0,$100-$500,1
ORD-01464,2024-08-15,South,In-Store,Eva Patel,Food & Beverage,Olive Oil 1L,11,12.8,0.2,140.8,96.8,44.0,2024,3,8,Aug,33,Thursday,31.25,$100-$500,1
ORD-01455,2024-08-16,Central,Partner,Bob Chen,Home & Garden,Planter Set,7,45.0,0.0,315.0,173.25,141.75,2024,3,8,Aug,33,Friday,45.0,$100-$500,1
ORD-00034,2024-08-16,Central,Online,Frank Russo,Apparel,Yoga Set,7,55.0,0.0,385.0,211.75,173.25,2024,3,8,Aug,33,Friday,45.0,$100-$500,1
ORD-00059,2024-08-16,Central,Partner,Henry Osei,Home & Garden,Planter Set,7,42.75,0.05,299.25,173.25,126.0,2024,3,8,Aug,33,Friday,42.11,$100-$500,1
ORD-00310,2024-08-16,West,Partner,Clara Diaz,Electronics,Smart Watch,18,224.1,0.1,4033.8,2465.1,1568.7,2024,3,8,Aug,33,Friday,38.89,>$2k,1
ORD-00867,2024-08-17,South,In-Store,Frank Russo,Food & Beverage,Premium Coffee Blend,16,18.7,0.15,299.2,193.6,105.6,2024,3,8,Aug,33,Saturday,35.29,$100-$500,1
ORD-01233,2024-08-17,North,Partner,Henry Osei,Electronics,Wireless Earbuds,11,71.2,0.2,783.2,538.45,244.75,2024,3,8,Aug,33,Saturday,31.25,$500-$2k,1
ORD-01311,2024-08-18,West,In-Store,Henry Osei,Apparel,Yoga Set,9,55.0,0.0,495.0,272.25,222.75,2024,3,8,Aug,33,Sunday,45.0,$100-$500,1
ORD-00214,2024-08-18,East,In-Store,Alice Morgan,Home & Garden,Air Purifier,4,159.2,0.2,636.8,437.8,199.0,2024,3,8,Aug,33,Sunday,31.25,$500-$2k,1
ORD-00345,2024-08-19,West,Wholesale,Alice Morgan,Electronics,4K Monitor,20,569.05,0.05,11381.0,6589.0,4792.0,2024,3,8,Aug,34,Monday,42.11,>$2k,1
ORD-01540,2024-08-19,North,In-Store,Grace Lee,Food & Beverage,Green Tea Set,7,17.1,0.05,119.7,69.3,50.4,2024,3,8,Aug,34,Monday,42.11,$100-$500,1
ORD-00979,2024-08-19,West,Online,Alice Morgan,Apparel,Wool Sweater,8,110.0,0.0,880.0,484.0,396.0,2024,3,8,Aug,34,Monday,45.0,$500-$2k,1
ORD-00193,2024-08-19,South,Partner,Eva Patel,Food & Beverage,Protein Bars 12Pk,11,28.0,0.0,308.0,169.4,138.6,2024,3,8,Aug,34,Monday,45.0,$100-$500,1
ORD-00810,2024-08-21,West,Wholesale,David Kim,Home & Garden,Robot Vacuum,9,254.15,0.15,2287.35,1480.05,807.3,2024,3,8,Aug,34,Wednesday,35.29,>$2k,1
ORD-00433,2024-08-21,South,In-Store,Bob Chen,Electronics,4K Monitor,17,599.0,0.0,10183.0,5600.65,4582.35,2024,3,8,Aug,34,Wednesday,45.0,>$2k,1
ORD-01426,2024-08-21,West,Wholesale,Bob Chen,Apparel,Yoga Set,5,44.0,0.2,220.0,151.25,68.75,2024,3,8,Aug,34,Wednesday,31.25,$100-$500,1
ORD-01639,2024-08-22,West,In-Store,David Kim,Home & Garden,Led Strip Kit,6,35.0,0.0,210.0,115.5,94.5,2024,3,8,Aug,34,Thursday,45.0,$100-$500,1
ORD-00850,2024-08-22,West,Online,Grace Lee,Sports,Resistance Bands,3,23.75,0.05,71.25,41.25,30.0,2024,3,8,Aug,34,Thursday,42.11,<$100,1
ORD-00534,2024-08-22,West,In-Store,Clara Diaz,Electronics,Laptop Pro 15,18,1140.0,0.05,20520.0,11880.0,8640.0,2024,3,8,Aug,34,Thursday,42.11,>$2k,1
ORD-01794,2024-08-22,South,In-Store,Henry Osei,Home & Garden,Air Purifier,13,199.0,0.0,2587.0,1422.85,1164.15,2024,3,8,Aug,34,Thursday,45.0,>$2k,1
ORD-00110,2024-08-22,West,Wholesale,Bob Chen,Sports,Protein Shaker,9,18.0,0.0,162.0,89.1,72.9,2024,3,8,Aug,34,Thursday,45.0,$100-$500,1
ORD-01117,2024-08-22,East,Online,Alice Morgan,Home & Garden,Led Strip Kit,7,29.75,0.15,208.25,134.75,73.5,2024,3,8,Aug,34,Thursday,35.29,$100-$500,1
ORD-00424,2024-08-23,East,Online,Alice Morgan,Sports,Gym Bag,3,63.0,0.1,189.0,115.5,73.5,2024,3,8,Aug,34,Friday,38.89,$100-$500,1
ORD-00612,2024-08-23,South,Online,Bob Chen,Sports,Gym Bag,13,66.5,0.05,864.5,500.5,364.0,2024,3,8,Aug,34,Friday,42.11,$500-$2k,1
ORD-01105,2024-08-24,South,Online,Bob Chen,Electronics,4K Monitor,17,599.0,0.0,10183.0,5600.65,4582.35,2024,3,8,Aug,34,Saturday,45.0,>$2k,1
